user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U003,mahasiswa,2025-08-24 02:32:00,gojek,goride,transport,1,22237,22237,GoPay,gojek goride,low,8,Sunday,1,2,night,6,2,1
U005,anak_sultan,2025-08-24 09:06:00,superindo,nugget fiesta,makanan & minuman,2,40076,80152,DANA,superindo nugget fiesta,medium,8,Sunday,1,9,morning,13,3,1
U004,ibu_rumah_tangga,2025-08-24 09:12:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,3,74803,224409,QRIS,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,8,Sunday,1,9,morning,78,12,1
U001,anak_kos,2025-08-24 10:12:00,shopee official store,paket mie instan mix 20 pcs intermie goreng pedas ekomie sakura,makanan & minuman,2,378687,757374,DANA,shopee official store paket mie instan mix 20 pcs intermie goreng pedas ekomie sakura,high,8,Sunday,1,10,morning,63,14,1
U002,karyawan,2025-08-24 22:00:00,disney hotstar,langganan disney bulanan,hiburan,1,68859,68859,GoPay,disney hotstar langganan disney bulanan,medium,8,Sunday,1,22,night,24,5,1
U001,anak_kos,2025-08-24 22:55:00,superindo,telur ayam 1kg,makanan & minuman,1,31827,31827,OVO,superindo telur ayam 1kg,low,8,Sunday,1,22,night,14,4,1
U002,karyawan,2025-08-25 01:09:00,miniso,miniso official plastic water bottle we bare bear straw cup type b with straw,belanja,3,58437,175311,Debit Card,miniso miniso official plastic water bottle we bare bear straw cup type b with straw,medium,8,Monday,0,1,night,77,15,0
U004,ibu_rumah_tangga,2025-08-25 04:03:00,k24,redoxon kids vit c 200mg jeruk chew tablet,kesehatan,1,87383,87383,Debit Card,k24 redoxon kids vit c 200mg jeruk chew tablet,medium,8,Monday,0,4,night,42,9,0
U004,ibu_rumah_tangga,2025-08-25 08:51:00,first media,tagihan tv kabel,tagihan & utilitas,1,435656,435656,GoPay,first media tagihan tv kabel,high,8,Monday,0,8,morning,16,5,1
U003,mahasiswa,2025-08-25 10:47:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,2885,2885,DANA,fotokopi jaya fotokopi dokumen,low,8,Monday,0,10,morning,16,4,1
U003,mahasiswa,2025-08-25 13:10:00,shell,shell super,transport,1,145371,145371,OVO,shell shell super,medium,8,Monday,0,13,afternoon,11,3,1
U004,ibu_rumah_tangga,2025-08-25 15:37:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,1,28469,28469,OVO,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,low,8,Monday,0,15,evening,116,18,1
U003,mahasiswa,2025-08-25 16:34:00,gacoan,orange hot,makanan & minuman,1,5005,5005,DANA,gacoan orange hot,low,8,Monday,0,16,evening,10,3,1
U004,ibu_rumah_tangga,2025-08-25 19:19:00,miniso,miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,kebutuhan rumah,3,33641,100923,Cash,miniso miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,medium,8,Monday,0,19,night,81,13,0
U002,karyawan,2025-08-25 19:49:00,miniso,miniso gelas kaca gelas dengan mulut emas 420ml,belanja,1,31082,31082,Debit Card,miniso miniso gelas kaca gelas dengan mulut emas 420ml,low,8,Monday,0,19,night,47,9,0
U004,ibu_rumah_tangga,2025-08-25 21:31:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,72903,72903,Debit Card,xl axiata paket data xtra combo,medium,8,Monday,0,21,night,21,6,0
U004,ibu_rumah_tangga,2025-08-25 21:37:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,2,103433,206866,GoPay,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,8,Monday,0,21,night,74,14,1
U002,karyawan,2025-08-25 22:30:00,parkir plaza,parkir mobil,transport,1,9475,9475,GoPay,parkir plaza parkir mobil,low,8,Monday,0,22,night,12,4,1
U001,anak_kos,2025-08-25 23:31:00,superindo,sosis kanzler,makanan & minuman,1,32027,32027,Debit Card,superindo sosis kanzler,low,8,Monday,0,23,night,13,3,0
U004,ibu_rumah_tangga,2025-08-26 01:47:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,1,104343,104343,OVO,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,medium,8,Tuesday,0,1,night,74,14,1
U002,karyawan,2025-08-26 07:20:00,timezone,top up kartu game,hiburan,1,91997,91997,OVO,timezone top up kartu game,medium,8,Tuesday,0,7,morning,17,5,1
U005,anak_sultan,2025-08-26 09:27:00,miniso,miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,belanja,2,9931,19862,DANA,miniso miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,low,8,Tuesday,0,9,morning,115,19,1
U001,anak_kos,2025-08-26 09:55:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,4,94371,377484,Cash,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,8,Tuesday,0,9,morning,90,16,0
U001,anak_kos,2025-08-26 13:06:00,shopee official store,10 pcs best wok mi hot hits pack,makanan & minuman,1,39519,39519,Debit Card,shopee official store 10 pcs best wok mi hot hits pack,low,8,Tuesday,0,13,afternoon,32,11,0
U002,karyawan,2025-08-26 14:23:00,superindo,nugget fiesta,makanan & minuman,1,36208,36208,QRIS,superindo nugget fiesta,low,8,Tuesday,0,14,afternoon,13,3,1
U004,ibu_rumah_tangga,2025-08-26 15:55:00,k24,vitamin c ipi tablet isi 80 tablet,kesehatan,1,12475,12475,DANA,k24 vitamin c ipi tablet isi 80 tablet,low,8,Tuesday,0,15,evening,34,8,1
U001,anak_kos,2025-08-26 17:12:00,shopee official store,gaga 1000 goreng spesial 50gr 1 dus 40 pcs,makanan & minuman,2,61223,122446,Cash,shopee official store gaga 1000 goreng spesial 50gr 1 dus 40 pcs,medium,8,Tuesday,0,17,evening,42,12,0
U002,karyawan,2025-08-26 17:23:00,disney hotstar,langganan disney bulanan,hiburan,1,68034,68034,QRIS,disney hotstar langganan disney bulanan,medium,8,Tuesday,0,17,evening,24,5,1
U001,anak_kos,2025-08-26 17:54:00,kai access,tiket kereta ekonomi,transport,1,119412,119412,OVO,kai access tiket kereta ekonomi,medium,8,Tuesday,0,17,evening,20,5,1
U005,anak_sultan,2025-08-26 19:22:00,steam,top up steam wallet,hiburan,1,123789,123789,GoPay,steam top up steam wallet,medium,8,Tuesday,0,19,night,19,5,1
U004,ibu_rumah_tangga,2025-08-26 20:07:00,le minerale,galon air mineral,kebutuhan rumah,2,22081,44162,OVO,le minerale galon air mineral,low,8,Tuesday,0,20,night,17,5,1
U003,mahasiswa,2025-08-26 21:24:00,trendyfashion,pulpen gel hitam premium quality,pendidikan,1,45630,45630,QRIS,trendyfashion pulpen gel hitam premium quality,low,8,Tuesday,0,21,night,32,6,1
U005,anak_sultan,2025-08-27 00:49:00,miniso,miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,belanja,3,9630,28890,DANA,miniso miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,low,8,Wednesday,0,0,night,115,19,1
U001,anak_kos,2025-08-27 05:30:00,spbu vivo,revvo 90,transport,1,119496,119496,DANA,spbu vivo revvo 90,medium,8,Wednesday,0,5,morning,8,4,1
U004,ibu_rumah_tangga,2025-08-27 08:46:00,aqua,isi ulang galon,kebutuhan rumah,2,19932,39864,GoPay,aqua isi ulang galon,low,8,Wednesday,0,8,morning,15,4,1
U005,anak_sultan,2025-08-27 10:56:00,miniso,miniso eau de 150ml parfum spray pengharum badan unisex,belanja,3,30684,92052,Cash,miniso miniso eau de 150ml parfum spray pengharum badan unisex,medium,8,Wednesday,0,10,morning,55,10,0
U002,karyawan,2025-08-27 13:27:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,35508,35508,DANA,superindo minyak goreng bimoli 2l,low,8,Wednesday,0,13,afternoon,23,5,1
U003,mahasiswa,2025-08-27 14:15:00,shell,shell super,transport,1,135478,135478,Cash,shell shell super,medium,8,Wednesday,0,14,afternoon,11,3,0
U001,anak_kos,2025-08-27 16:28:00,warmindo,susu jahe,makanan & minuman,1,7365,7365,OVO,warmindo susu jahe,low,8,Wednesday,0,16,evening,9,3,1
U005,anak_sultan,2025-08-27 20:23:00,playstation store,voucher psn indonesia,hiburan,1,146368,146368,Cash,playstation store voucher psn indonesia,medium,8,Wednesday,0,20,night,21,5,0
U003,mahasiswa,2025-08-27 20:54:00,traveloka,tiket pesawat domestik,transport,1,916229,916229,OVO,traveloka tiket pesawat domestik,high,8,Wednesday,0,20,night,22,4,1
U004,ibu_rumah_tangga,2025-08-27 21:48:00,k24,vitamin c pim 25mg tablet,kesehatan,1,138003,138003,Cash,k24 vitamin c pim 25mg tablet,medium,8,Wednesday,0,21,night,25,6,0
U004,ibu_rumah_tangga,2025-08-28 03:24:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,68942,68942,Cash,telkomsel paket internet 25gb,medium,8,Thursday,0,3,night,19,4,0
U002,karyawan,2025-08-28 05:05:00,parkir plaza,parkir mobil,transport,1,10158,10158,OVO,parkir plaza parkir mobil,low,8,Thursday,0,5,morning,12,4,1
U001,anak_kos,2025-08-28 05:58:00,miniso,miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,kebutuhan rumah,3,27274,81822,DANA,miniso miniso official little pudding series set brush kosmetik make up profesional kuas eyeshadow kuas concealer kuas pero,medium,8,Thursday,0,5,morning,116,18,1
U003,mahasiswa,2025-08-28 09:10:00,indomaret,roti sari roti coklat,makanan & minuman,2,9716,19432,OVO,indomaret roti sari roti coklat,low,8,Thursday,0,9,morning,21,5,1
U002,karyawan,2025-08-28 12:53:00,spbu vivo,revvo 90,transport,1,114321,114321,OVO,spbu vivo revvo 90,medium,8,Thursday,0,12,afternoon,8,4,1
U004,ibu_rumah_tangga,2025-08-28 20:19:00,k24,vitamin c triman 50mg tablet,kesehatan,1,2856,2856,Debit Card,k24 vitamin c triman 50mg tablet,low,8,Thursday,0,20,night,28,6,0
U004,ibu_rumah_tangga,2025-08-28 21:27:00,miniso,miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,kebutuhan rumah,1,29118,29118,DANA,miniso miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,low,8,Thursday,0,21,night,118,19,1
U002,karyawan,2025-08-28 21:28:00,gramedia,novel best seller,hiburan,1,91897,91897,DANA,gramedia novel best seller,medium,8,Thursday,0,21,night,17,4,1
U003,mahasiswa,2025-08-29 01:40:00,superindo,apel fuji 1kg,makanan & minuman,2,44225,88450,DANA,superindo apel fuji 1kg,medium,8,Friday,0,1,night,13,4,1
U004,ibu_rumah_tangga,2025-08-29 01:45:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,138334,138334,Cash,bpjs iuran bpjs kesehatan,medium,8,Friday,0,1,night,20,4,0
U001,anak_kos,2025-08-29 09:09:00,tol indonesia,top up e toll,transport,1,106514,106514,Debit Card,tol indonesia top up e toll,medium,8,Friday,0,9,morning,13,6,0
U003,mahasiswa,2025-08-29 10:07:00,parkir plaza,parkir mobil,transport,1,10270,10270,OVO,parkir plaza parkir mobil,low,8,Friday,0,10,morning,12,4,1
U004,ibu_rumah_tangga,2025-08-29 13:34:00,k24,vitamin c kf 100mg tablet,kesehatan,1,2709,2709,OVO,k24 vitamin c kf 100mg tablet,low,8,Friday,0,13,afternoon,25,6,1
U004,ibu_rumah_tangga,2025-08-29 17:22:00,k24,vitamin c ipi tablet isi 80 tablet,kesehatan,1,12873,12873,Cash,k24 vitamin c ipi tablet isi 80 tablet,low,8,Friday,0,17,evening,34,8,0
U005,anak_sultan,2025-08-29 18:15:00,steam,top up steam wallet,hiburan,1,117615,117615,DANA,steam top up steam wallet,medium,8,Friday,0,18,evening,19,5,1
U005,anak_sultan,2025-08-29 19:41:00,xxi,tiket bioskop regular,hiburan,1,54225,54225,DANA,xxi tiket bioskop regular,medium,8,Friday,0,19,night,21,4,1
U002,karyawan,2025-08-29 19:47:00,superindo,apel fuji 1kg,makanan & minuman,1,40726,40726,Debit Card,superindo apel fuji 1kg,low,8,Friday,0,19,night,13,4,0
U005,anak_sultan,2025-08-29 20:05:00,superindo,sosis kanzler,makanan & minuman,1,27928,27928,Debit Card,superindo sosis kanzler,low,8,Friday,0,20,night,13,3,0
U002,karyawan,2025-08-29 20:38:00,miniso,miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,belanja,3,52614,157842,Debit Card,miniso miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,medium,8,Friday,0,20,night,77,14,0
U002,karyawan,2025-08-29 21:29:00,playstation store,voucher psn indonesia,hiburan,1,156140,156140,DANA,playstation store voucher psn indonesia,medium,8,Friday,0,21,night,21,5,1
U002,karyawan,2025-08-29 23:46:00,gacoan,es gobak sodor,makanan & minuman,1,12172,12172,QRIS,gacoan es gobak sodor,low,8,Friday,0,23,night,14,4,1
U003,mahasiswa,2025-08-30 01:25:00,tol indonesia,top up e toll,transport,1,102704,102704,DANA,tol indonesia top up e toll,medium,8,Saturday,1,1,night,13,6,1
U002,karyawan,2025-08-30 05:13:00,gacoan,tea hot,makanan & minuman,2,4060,8120,QRIS,gacoan tea hot,low,8,Saturday,1,5,morning,7,3,1
U005,anak_sultan,2025-08-30 15:49:00,miniso,miniso marvel kotak penyimpanan tanpa tutupnya,belanja,2,56431,112862,GoPay,miniso miniso marvel kotak penyimpanan tanpa tutupnya,medium,8,Saturday,1,15,evening,46,7,1
U002,karyawan,2025-08-30 16:02:00,gojek,goride,transport,1,25030,25030,QRIS,gojek goride,low,8,Saturday,1,16,evening,6,2,1
U005,anak_sultan,2025-08-30 18:46:00,indomaret,roti sari roti coklat,makanan & minuman,1,5588,5588,Cash,indomaret roti sari roti coklat,low,8,Saturday,1,18,evening,21,5,0
U004,ibu_rumah_tangga,2025-08-30 18:57:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,347782,347782,OVO,myrepublic tagihan wifi rumah,high,8,Saturday,1,18,evening,18,4,1
U002,karyawan,2025-08-30 20:14:00,spotify,spotify premium individual,hiburan,1,64736,64736,Debit Card,spotify spotify premium individual,medium,8,Saturday,1,20,night,26,4,0
U005,anak_sultan,2025-08-31 04:19:00,superindo,minyak goreng bimoli 2l,makanan & minuman,2,39603,79206,GoPay,superindo minyak goreng bimoli 2l,medium,8,Sunday,1,4,night,23,5,1
U002,karyawan,2025-08-31 09:25:00,timezone,top up kartu game,hiburan,1,98053,98053,OVO,timezone top up kartu game,medium,8,Sunday,1,9,morning,17,5,1
U005,anak_sultan,2025-08-31 13:54:00,youtube premium,langganan youtube premium,hiburan,1,71804,71804,QRIS,youtube premium langganan youtube premium,medium,8,Sunday,1,13,afternoon,25,5,1
U003,mahasiswa,2025-08-31 15:09:00,gojek,goride,transport,1,23254,23254,Debit Card,gojek goride,low,8,Sunday,1,15,evening,6,2,0
U001,anak_kos,2025-08-31 15:13:00,warmindo,indomie goreng telur,makanan & minuman,1,12668,12668,Cash,warmindo indomie goreng telur,low,8,Sunday,1,15,evening,20,4,0
U003,mahasiswa,2025-08-31 17:46:00,indomaret,roti sari roti coklat,makanan & minuman,1,9083,9083,OVO,indomaret roti sari roti coklat,low,8,Sunday,1,17,evening,21,5,1
U004,ibu_rumah_tangga,2025-08-31 20:55:00,k24,redoxon kids vit c 200mg jeruk chew tablet,kesehatan,1,84257,84257,Debit Card,k24 redoxon kids vit c 200mg jeruk chew tablet,medium,8,Sunday,1,20,night,42,9,0
U002,karyawan,2025-08-31 22:24:00,superindo,daging ayam fillet,makanan & minuman,1,48302,48302,Cash,superindo daging ayam fillet,low,8,Sunday,1,22,night,18,4,0
U005,anak_sultan,2025-08-31 23:02:00,disney hotstar,langganan disney bulanan,hiburan,1,67632,67632,DANA,disney hotstar langganan disney bulanan,medium,8,Sunday,1,23,night,24,5,1
U004,ibu_rumah_tangga,2025-08-31 23:27:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,67904,67904,OVO,xl axiata paket data xtra combo,medium,8,Sunday,1,23,night,21,6,1
U005,anak_sultan,2025-09-01 00:40:00,miniso,miniso parfum garden of mirror eau de parfum,belanja,2,75892,151784,Cash,miniso miniso parfum garden of mirror eau de parfum,medium,9,Monday,0,0,night,44,9,0
U004,ibu_rumah_tangga,2025-09-01 08:46:00,laundryklin,laundry kiloan 3kg,kebutuhan rumah,4,20347,81388,Debit Card,laundryklin laundry kiloan 3kg,medium,9,Monday,0,8,morning,18,4,0
U001,anak_kos,2025-09-01 13:32:00,laundry express,cuci setrika,kebutuhan rumah,5,29506,147530,Debit Card,laundry express cuci setrika,medium,9,Monday,0,13,afternoon,12,4,0
U001,anak_kos,2025-09-01 19:38:00,parkir malioboro,parkir motor,transport,1,3282,3282,OVO,parkir malioboro parkir motor,low,9,Monday,0,19,night,12,4,1
U001,anak_kos,2025-09-02 00:05:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,2,105667,211334,Debit Card,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,9,Tuesday,0,0,night,90,16,0
U004,ibu_rumah_tangga,2025-09-02 01:15:00,k24,vidoran smart strawberry 1 botol isi 25 tablet,kesehatan,1,17899,17899,QRIS,k24 vidoran smart strawberry 1 botol isi 25 tablet,low,9,Tuesday,0,1,night,46,9,1
U002,karyawan,2025-09-02 03:48:00,miniso,miniso official botol minum high borosilicate glass water bottle botol kaca 300ml,belanja,2,51257,102514,Debit Card,miniso miniso official botol minum high borosilicate glass water bottle botol kaca 300ml,medium,9,Tuesday,0,3,night,81,13,0
U002,karyawan,2025-09-02 04:11:00,superindo,daging ayam fillet,makanan & minuman,1,36697,36697,QRIS,superindo daging ayam fillet,low,9,Tuesday,0,4,night,18,4,1
U003,mahasiswa,2025-09-02 04:12:00,trendyfashion,pulpen gel hitam premium quality,pendidikan,1,47883,47883,Cash,trendyfashion pulpen gel hitam premium quality,low,9,Tuesday,0,4,night,32,6,0
U002,karyawan,2025-09-02 05:53:00,spbu vivo,revvo 90,transport,1,115264,115264,DANA,spbu vivo revvo 90,medium,9,Tuesday,0,5,morning,8,4,1
U004,ibu_rumah_tangga,2025-09-02 09:51:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,2,100166,200332,QRIS,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,9,Tuesday,0,9,morning,74,14,1
U004,ibu_rumah_tangga,2025-09-02 12:08:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,5,107664,538320,DANA,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,9,Tuesday,0,12,afternoon,74,14,1
U001,anak_kos,2025-09-02 13:27:00,indomaret,silverqueen mini,makanan & minuman,1,13064,13064,OVO,indomaret silverqueen mini,low,9,Tuesday,0,13,afternoon,16,3,1
U002,karyawan,2025-09-02 15:48:00,tol indonesia,top up e toll,transport,1,92286,92286,Debit Card,tol indonesia top up e toll,medium,9,Tuesday,0,15,evening,13,6,0
U003,mahasiswa,2025-09-02 15:59:00,superindo,apel fuji 1kg,makanan & minuman,2,42718,85436,OVO,superindo apel fuji 1kg,medium,9,Tuesday,0,15,evening,13,4,1
U002,karyawan,2025-09-02 16:31:00,miniso,miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,belanja,3,136082,408246,QRIS,miniso miniso marvel tas selempang crossbody bag fashion untuk sekolah dan bepergian ironman spiderman,high,9,Tuesday,0,16,evening,95,14,1
U002,karyawan,2025-09-02 18:55:00,bluebird,taksi bluebird,transport,1,81698,81698,Debit Card,bluebird taksi bluebird,medium,9,Tuesday,0,18,evening,14,3,0
U002,karyawan,2025-09-03 00:16:00,gacoan,big order 1,makanan & minuman,2,21493,42986,GoPay,gacoan big order 1,low,9,Wednesday,0,0,night,11,4,1
U001,anak_kos,2025-09-03 00:43:00,indomaret,teh botol sosro,makanan & minuman,1,8226,8226,QRIS,indomaret teh botol sosro,low,9,Wednesday,0,0,night,15,4,1
U001,anak_kos,2025-09-03 07:53:00,parkir plaza,parkir mobil,transport,1,10595,10595,QRIS,parkir plaza parkir mobil,low,9,Wednesday,0,7,morning,12,4,1
U003,mahasiswa,2025-09-03 10:14:00,tol indonesia,top up e toll,transport,1,90211,90211,Debit Card,tol indonesia top up e toll,medium,9,Wednesday,0,10,morning,13,6,0
U005,anak_sultan,2025-09-03 12:56:00,shopee official store,jago mie instan 34 gram 1 dus isi 40 bgks,makanan & minuman,2,59121,118242,GoPay,shopee official store jago mie instan 34 gram 1 dus isi 40 bgks,medium,9,Wednesday,0,12,afternoon,41,13,1
